sitename,year_start,year_end,lon,lat,elv
i_1.259168_42.472687_1846,1990,2015,1.259168,42.472687,1846
i_1.259374_41.385859_615,1990,2015,1.259374,41.385859,615
i_1.259402_41.522712_829,1990,2015,1.259402,41.522712,829
i_1.259775_42.446382_1563,1990,2015,1.259775,42.446382,1563
i_1.260942_42.247751_1463,1990,2015,1.260942,42.247751,1463
i_1.261929_42.088819_843,1990,2015,1.261929,42.088819,843
i_1.262054_42.39249_1744,1990,2015,1.262054,42.39249,1744
i_1.264031_41.860893_405,1990,2015,1.264031,41.860893,405
i_1.264956_42.266255_1756,1990,2015,1.264956,42.266255,1756
i_1.265308_42.24724_1463,1990,2015,1.265308,42.24724,1463
i_1.2672121_47.5610303_138,1990,2015,1.2672121,47.5610303,138
i_1.267992_42.417346_1836,1990,2015,1.267992,42.417346,1836
i_1.26842_42.149321_822,1990,2015,1.26842,42.149321,822
i_1.268905_42.563339_1867,1990,2015,1.268905,42.563339,1867
i_1.269423_42.545498_1545,1990,2015,1.269423,42.545498,1545
i_1.27_47.579167_135,1990,2015,1.27,47.579167,135
i_1.270654_42.518519_1494,1990,2015,1.270654,42.518519,1494
i_1.272684_42.427953_1675,1990,2015,1.272684,42.427953,1675
i_1.273002_41.957693_629,1990,2015,1.273002,41.957693,629
i_1.273837_42.392128_1744,1990,2015,1.273837,42.392128,1744
i_1.274608_41.914694_470,1990,2015,1.274608,41.914694,470
i_1.274678_41.492211_762,1990,2015,1.274678,41.492211,762
i_1.27668_42.284552_1449,1990,2015,1.27668,42.284552,1449
i_1.277233_42.258452_1675,1990,2015,1.277233,42.258452,1675
i_1.277321_42.257436_1425,1990,2015,1.277321,42.257436,1425
i_1.277382_42.302412_1116,1990,2015,1.277382,42.302412,1116
i_1.278655_42.289958_1449,1990,2015,1.278655,42.289958,1449
i_1.280469_42.591178_1809,1990,2015,1.280469,42.591178,1809
i_1.281574_41.969188_554,1990,2015,1.281574,41.969188,554
i_1.282281_42.437103_1678,1990,2015,1.282281,42.437103,1678
i_1.282804_42.518503_1615,1990,2015,1.282804,42.518503,1615
i_1.283112_41.590998_714,1990,2015,1.283112,41.590998,714
i_1.283333333_42.83333333_800,2003,2004,1.283333333,42.83333333,800
i_1.284279_42.482359_1810,1990,2015,1.284279,42.482359,1810
i_1.285199_42.42906_1678,1990,2015,1.285199,42.42906,1678
i_1.285639_41.951245_619,1990,2015,1.285639,41.951245,619
i_1.285702_42.401654_1658,1990,2015,1.285702,42.401654,1658
i_1.286823_42.356876_1527,1990,2015,1.286823,42.356876,1527
i_1.286938_42.374998_1507,1990,2015,1.286938,42.374998,1507
i_1.288406_41.392924_532,1990,2015,1.288406,41.392924,532
i_1.290358_42.681452_2172,1990,2015,1.290358,42.681452,2172
i_1.29092_42.421157_1712,1990,2015,1.29092,42.421157,1712
i_1.291114_42.246799_1425,1990,2015,1.291114,42.246799,1425
i_1.291275_42.194099_955,1990,2015,1.291275,42.194099,955
i_1.292218_41.565969_733,1990,2015,1.292218,41.565969,733
i_1.292222_42.941389_848.4,2003,2003,1.292222,42.941389,848.4
i_1.292593_42.140587_889,1990,2015,1.292593,42.140587,889
i_1.292841_42.354814_1356,1990,2015,1.292841,42.354814,1356
i_1.29453_42.572513_1980,1990,2015,1.29453,42.572513,1980
i_1.294779_41.573447_733,1990,2015,1.294779,41.573447,733
i_1.295136_42.386683_1575,1990,2015,1.295136,42.386683,1575
i_1.295273_42.510332_1748,1990,2015,1.295273,42.510332,1748
i_1.295439_42.032574_500,1990,2015,1.295439,42.032574,500
i_1.29587_42.465043_1776,1990,2015,1.29587,42.465043,1776
i_1.296158_41.996595_511,1990,2015,1.296158,41.996595,511
i_1.296704_42.437841_1833,1990,2015,1.296704,42.437841,1833
i_1.2971018_41.1471018_95,1990,2015,1.2971018,41.1471018,95
i_1.297104_41.501318_683,1990,2015,1.297104,41.501318,683
i_1.297235_42.261669_1520,1990,2015,1.297235,42.261669,1520
i_1.297405_42.411032_1481,1990,2015,1.297405,42.411032,1481
i_1.297752_42.401798_1390,1990,2015,1.297752,42.401798,1390
i_1.29819_42.037685_500,1990,2015,1.29819,42.037685,500
i_1.298938_42.347069_1356,1990,2015,1.298938,42.347069,1356
i_1.299773_41.962371_542,1990,2015,1.299773,41.962371,542
i_1.299826_42.321317_1252,1990,2015,1.299826,42.321317,1252
i_1.300797_42.31229_1252,1990,2015,1.300797,42.31229,1252
i_1.302259_42.160625_607,1990,2015,1.302259,42.160625,607
i_1.303905_42.01311_472,1990,2015,1.303905,42.01311,472
i_1.304465_41.556243_764,1990,2015,1.304465,41.556243,764
i_1.30497_42.582052_2124,1990,2015,1.30497,42.582052,2124
i_1.30703_42.527509_1220,1990,2015,1.30703,42.527509,1220
i_1.307564_42.032735_500,1990,2015,1.307564,42.032735,500
i_1.309897_42.402031_1203,1990,2015,1.309897,42.402031,1203
i_1.313149_42.266866_1312,1990,2015,1.313149,42.266866,1312
i_1.314062_42.690412_1673,1990,2015,1.314062,42.690412,1673
i_1.315238_42.389052_1368,1990,2015,1.315238,42.389052,1368
i_1.315403_42.117769_682,1990,2015,1.315403,42.117769,682
i_1.315719_42.628174_2247,1990,2015,1.315719,42.628174,2247
i_1.316617_42.248626_1364,1990,2015,1.316617,42.248626,1364
i_1.317685_42.59137_1662,1990,2015,1.317685,42.59137,1662
i_1.318764_42.334303_1031,1990,2015,1.318764,42.334303,1031
i_1.318922_42.52808_1386,1990,2015,1.318922,42.52808,1386
i_1.319402_42.041915_592,1990,2015,1.319402,42.041915,592
i_1.319627_41.582891_748,1990,2015,1.319627,41.582891,748
i_1.320032_42.439329_1754,1990,2015,1.320032,42.439329,1754
i_1.320223_42.000183_552,1990,2015,1.320223,42.000183,552
i_1.320559_42.437796_1754,1990,2015,1.320559,42.437796,1754
i_1.320631_42.266382_1312,1990,2015,1.320631,42.266382,1312
i_1.32086_41.987449_572,1990,2015,1.32086,41.987449,572
i_1.322494_42.384367_1368,1990,2015,1.322494,42.384367,1368
i_1.32281_41.958207_715,1990,2015,1.32281,41.958207,715
i_1.323147_42.11954_682,1990,2015,1.323147,42.11954,682
i_1.324321_42.41296_1311,1990,2015,1.324321,42.41296,1311
i_1.324535_41.49365_725,1990,2015,1.324535,41.49365,725
i_1.32474_42.276024_1158,1990,2015,1.32474,42.276024,1158
i_1.326523_42.248528_1061,1990,2015,1.326523,42.248528,1061
i_1.326923_42.672428_2190,1990,2015,1.326923,42.672428,2190
i_1.327559_41.993932_575,1990,2015,1.327559,41.993932,575
i_1.327827_42.315209_844,1990,2015,1.327827,42.315209,844
i_1.327988_42.242624_1061,1990,2015,1.327988,42.242624,1061
i_1.328832_42.09699_721,1990,2015,1.328832,42.09699,721
i_1.329022_41.90516_510,1990,2015,1.329022,41.90516,510
i_1.330236_42.042965_676,1990,2015,1.330236,42.042965,676
i_1.330475_41.150579_57,1990,2015,1.330475,41.150579,57
i_1.331493_42.05081_676,1990,2015,1.331493,42.05081,676
i_1.331631_42.509841_2028,1990,2015,1.331631,42.509841,2028
i_1.33285_41.384623_451,1990,2015,1.33285,41.384623,451
i_1.333507_42.253961_1061,1990,2015,1.333507,42.253961,1061
i_1.333728_42.447354_1755,1990,2015,1.333728,42.447354,1755
i_1.335913_42.311364_844,1990,2015,1.335913,42.311364,844
i_1.335962_42.338976_1027,1990,2015,1.335962,42.338976,1027
i_1.336111_49.720833_218,1990,2015,1.336111,49.720833,218
i_1.336499_41.384118_451,1990,2015,1.336499,41.384118,451
i_1.3366019_42.282662_955,1990,2015,1.3366019,42.282662,955
i_1.339802_42.18631_651,1990,2015,1.339802,42.18631,651
i_1.339856_42.060522_670,1990,2015,1.339856,42.060522,670
i_1.340718_42.628196_2094,1990,2015,1.340718,42.628196,2094
i_1.341052_42.581625_1397,1990,2015,1.341052,42.581625,1397
i_1.341192_42.167895_677,1990,2015,1.341192,42.167895,677
i_1.341719_42.105463_825,1990,2015,1.341719,42.105463,825
i_1.343507_42.042338_650,1990,2015,1.343507,42.042338,650
i_1.343845_42.528551_2046,1990,2015,1.343845,42.528551,2046
i_1.344635_41.519593_728,1990,2015,1.344635,41.519593,728
i_1.344847_41.945918_666,1990,2015,1.344847,41.945918,666
i_1.345431_42.483204_1920,1990,2015,1.345431,42.483204,1920
i_1.345749_42.402698_1077,1990,2015,1.345749,42.402698,1077
i_1.345812_41.960864_580,1990,2015,1.345812,41.960864,580
i_1.346299_42.44606_1943,1990,2015,1.346299,42.44606,1943
i_1.347484_42.366214_1084,1990,2015,1.347484,42.366214,1084
i_1.347986_42.305324_720,1990,2015,1.347986,42.305324,720
i_1.348103_42.099971_825,1990,2015,1.348103,42.099971,825
i_1.34857_42.133688_1099,1990,2015,1.34857,42.133688,1099
i_1.349959_41.653278_625,1990,2015,1.349959,41.653278,625
i_1.350559_42.240636_733,1990,2015,1.350559,42.240636,733
i_1.3519192_42.9520909_962,1990,2015,1.3519192,42.9520909,962
i_1.352294_41.231924_188,1990,2015,1.352294,41.231924,188
i_1.352387_42.169407_896,1990,2015,1.352387,42.169407,896
i_1.352577_42.186341_787,1990,2015,1.352577,42.186341,787
i_1.352608_42.159476_896,1990,2015,1.352608,42.159476,896
i_1.353884_42.169554_896,1990,2015,1.353884,42.169554,896
i_1.354833_42.060405_818,1990,2015,1.354833,42.060405,818
i_1.354882_42.538508_2046,1990,2015,1.354882,42.538508,2046
i_1.355189_42.385084_945,1990,2015,1.355189,42.385084,945
i_1.355278_42.874444_1063,1990,2015,1.355278,42.874444,1063
i_1.355529_42.469742_1772,1990,2015,1.355529,42.469742,1772
i_1.355939_42.033456_576,1990,2015,1.355939,42.033456,576
i_1.357238_41.979221_613,1990,2015,1.357238,41.979221,613
i_1.357762_42.44808_1943,1990,2015,1.357762,42.44808,1943
i_1.358418_41.981237_605,1990,2015,1.358418,41.981237,605
i_1.358438_42.320964_757,1990,2015,1.358438,42.320964,757
i_1.358526_42.149231_1277,1990,2015,1.358526,42.149231,1277
i_1.3610278_42.1450463_1277,1990,2015,1.3610278,42.1450463,1277
i_1.361933_42.079455_897,1990,2015,1.361933,42.079455,897
i_1.362177_42.251628_1106,1990,2015,1.362177,42.251628,1106
i_1.362844_42.244567_1106,1990,2015,1.362844,42.244567,1106
i_1.364742_42.222242_1160,1990,2015,1.364742,42.222242,1160
i_1.365836_42.068704_787,1990,2015,1.365836,42.068704,787
i_1.367168_42.069551_787,1990,2015,1.367168,42.069551,787
i_1.36735_42.528294_1945,1990,2015,1.36735,42.528294,1945
i_1.367577_42.033748_589,1990,2015,1.367577,42.033748,589
i_1.368721_41.997523_655,1990,2015,1.368721,41.997523,655
i_1.369346_41.493826_647,1990,2015,1.369346,41.493826,647
i_1.369858_42.429899_1875,1990,2015,1.369858,42.429899,1875
i_1.369962_42.156347_1277,1990,2015,1.369962,42.156347,1277
i_1.37037_41.558096_795,1990,2015,1.37037,41.558096,795
i_1.3704_42.405204_1304,1990,2015,1.3704,42.405204,1304
i_1.37057_41.501878_647,1990,2015,1.37057,41.501878,647
i_1.37068_41.92541_659,1990,2015,1.37068,41.92541,659
i_1.372538_42.322426_757,1990,2015,1.372538,42.322426,757
i_1.372867_42.124642_904,1990,2015,1.372867,42.124642,904
i_1.373345_42.294862_645,1990,2015,1.373345,42.294862,645
i_1.374804_42.448764_1919,1990,2015,1.374804,42.448764,1919
i_1.376794_42.16889_961,1990,2015,1.376794,42.16889,961
i_1.377268_42.141816_1249,1990,2015,1.377268,42.141816,1249
i_1.378366_41.628661_653,1990,2015,1.378366,41.628661,653
i_1.378752_42.546899_2239,1990,2015,1.378752,42.546899,2239
i_1.3790648_42.0010416_673,1990,2015,1.3790648,42.0010416,673
i_1.37941_42.41159_1780,1990,2015,1.37941,42.41159,1780
i_1.381364_42.465544_1807,1990,2015,1.381364,42.465544,1807
i_1.381782_41.979515_625,1990,2015,1.381782,41.979515,625
i_1.381958_42.004988_673,1990,2015,1.381958,42.004988,673
i_1.382315_41.952702_689,1990,2015,1.382315,41.952702,689
i_1.384253_42.339811_795,1990,2015,1.384253,42.339811,795
i_1.387046_42.258978_871,1990,2015,1.387046,42.258978,871
i_1.388109_42.048304_676,1990,2015,1.388109,42.048304,676
i_1.388398_42.200125_1235,1990,2015,1.388398,42.200125,1235
i_1.389264_41.954655_689,1990,2015,1.389264,41.954655,689
i_1.389725_42.305197_764,1990,2015,1.389725,42.305197,764
i_1.389745_41.983482_625,1990,2015,1.389745,41.983482,625
i_1.390279_41.577291_712,1990,2015,1.390279,41.577291,712
i_1.390553_42.467718_1807,1990,2015,1.390553,42.467718,1807
i_1.390993_42.069996_747,1990,2015,1.390993,42.069996,747
i_1.391462_42.42743_1729,1990,2015,1.391462,42.42743,1729
i_1.392053_41.412145_639,1990,2015,1.392053,41.412145,639
i_1.392153_42.033591_592,1990,2015,1.392153,42.033591,592
i_1.39232_42.502261_2238,1990,2015,1.39232,42.502261,2238
i_1.392487_42.006901_702,1990,2015,1.392487,42.006901,702
i_1.393775_41.971056_675,1990,2015,1.393775,41.971056,675
i_1.393932_42.439244_1479,1990,2015,1.393932,42.439244,1479
i_1.394427_41.474615_640,1990,2015,1.394427,41.474615,640
i_1.394662_41.448552_593,1990,2015,1.394662,41.448552,593
i_1.394959_41.925788_753,1990,2015,1.394959,41.925788,753
i_1.396594_42.095255_998,1990,2015,1.396594,42.095255,998
i_1.397753_41.331574_421,1990,2015,1.397753,41.331574,421
i_1.397825_42.2862_1014,1990,2015,1.397825,42.2862,1014
i_1.398376_41.686387_641,1990,2015,1.398376,41.686387,641
i_1.400212_42.158646_1113,1990,2015,1.400212,42.158646,1113
i_1.400932_42.214133_1154,1990,2015,1.400932,42.214133,1154
i_1.402491_42.565478_1846,1990,2015,1.402491,42.565478,1846
i_1.402919_42.556334_2154,1990,2015,1.402919,42.556334,2154
i_1.4031_41.514511_635,1990,2015,1.4031,41.514511,635
i_1.404195_42.007118_702,1990,2015,1.404195,42.007118,702
i_1.4042_42.033957_592,1990,2015,1.4042,42.033957,592
i_1.404238_42.297385_902,1990,2015,1.404238,42.297385,902
i_1.404344_41.930548_753,1990,2015,1.404344,41.930548,753
i_1.404501_42.069248_788,1990,2015,1.404501,42.069248,788
i_1.404725_41.915243_719,1990,2015,1.404725,41.915243,719
i_1.40477_41.913442_719,1990,2015,1.40477,41.913442,719
i_1.405507_42.457453_1528,1990,2015,1.405507,42.457453,1528
i_1.405554_42.421071_1602,1990,2015,1.405554,42.421071,1602
i_1.406624_41.421535_639,1990,2015,1.406624,41.421535,639
i_1.408284_42.062996_788,1990,2015,1.408284,42.062996,788
i_1.408952_42.08462_796,1990,2015,1.408952,42.08462,796
i_1.409175_42.277145_951,1990,2015,1.409175,42.277145,951
i_1.409333_42.379274_1027,1990,2015,1.409333,42.379274,1027
i_1.409616_41.349861_516,1990,2015,1.409616,41.349861,516
i_1.411261_42.040522_602,1990,2015,1.411261,42.040522,602
i_1.411777_42.019814_647,1990,2015,1.411777,42.019814,647
i_1.412723_41.689288_672,1990,2015,1.412723,41.689288,672
i_1.413559_42.142323_1612,1990,2015,1.413559,42.142323,1612
i_1.4139_41.934283_744,1990,2015,1.4139,41.934283,744
i_1.413928_42.151776_1612,1990,2015,1.413928,42.151776,1612
i_1.415085_41.983835_694,1990,2015,1.415085,41.983835,694
i_1.415516_42.547612_2216,1990,2015,1.415516,42.547612,2216
i_1.415598_41.424523_764,1990,2015,1.415598,41.424523,764
i_1.416198_42.025603_602,1990,2015,1.416198,42.025603,602
i_1.416546_42.435389_1180,1990,2015,1.416546,42.435389,1180
i_1.416674_42.314263_908,1990,2015,1.416674,42.314263,908
i_1.417974_41.980272_694,1990,2015,1.417974,41.980272,694
i_1.418431_41.439928_658,1990,2015,1.418431,41.439928,658
i_1.418864_42.421525_1443,1990,2015,1.418864,42.421525,1443
i_1.418911_41.337199_458,1990,2015,1.418911,41.337199,458
i_1.419146_41.917244_745,1990,2015,1.419146,41.917244,745
i_1.421503_41.340729_458,1990,2015,1.421503,41.340729,458
i_1.42395_42.257996_1292,1990,2015,1.42395,42.257996,1292
i_1.424029_42.326847_687,1990,2015,1.424029,42.326847,687
i_1.424068_42.23279_1070,1990,2015,1.424068,42.23279,1070
i_1.425038_41.430057_740,1990,2015,1.425038,41.430057,740
i_1.42638_42.39707_1384,1990,2015,1.42638,42.39707,1384
i_1.426401_42.213531_1566,1990,2015,1.426401,42.213531,1566
i_1.426475_42.124093_914,1990,2015,1.426475,42.124093,914
i_1.427601_42.112796_914,1990,2015,1.427601,42.112796,914
i_1.427627_42.339766_779,1990,2015,1.427627,42.339766,779
i_1.427674_42.05305_657,1990,2015,1.427674,42.05305,657
i_1.428046_42.456846_1529,1990,2015,1.428046,42.456846,1529
i_1.428224_41.743541_615,1990,2015,1.428224,41.743541,615
i_1.428585_41.53003_734,1990,2015,1.428585,41.530029999999996,734
i_1.43009_41.989247_736,1990,2015,1.43009,41.989247,736
i_1.430646_42.440383_1238,1990,2015,1.430646,42.440383,1238
i_1.430839_41.935111_763,1990,2015,1.430839,41.935111,763
i_1.431301_41.908368_813,1990,2015,1.431301,41.908368,813
i_1.432548_41.812952_549,1990,2015,1.432548,41.812952,549
i_1.432594_42.203124_1475,1990,2015,1.432594,42.203124,1475
i_1.432648_42.153393_1665,1990,2015,1.432648,42.153393,1665
i_1.433354_41.358906_579,1990,2015,1.433354,41.358906,579
i_1.433858_42.418831_1356,1990,2015,1.433858,42.418831,1356
i_1.435681_41.503655_665,1990,2015,1.435681,41.503655,665
i_1.436934_42.028265_636,1990,2015,1.436934,42.028265,636
i_1.437002_42.407212_1384,1990,2015,1.437002,42.407212,1384
i_1.437497_42.23273_1115,1990,2015,1.437497,42.23273,1115
i_1.437884_41.940016_763,1990,2015,1.437884,41.940016,763
i_1.438084_41.832842_515,1990,2015,1.438084,41.832842,515
i_1.439493_42.061893_661,1990,2015,1.439493,42.061893,661
i_1.439852_41.55697_754,1990,2015,1.439852,41.55697,754
i_1.440347_42.530572_1965,1990,2015,1.440347,42.530572,1965
i_1.440723_42.523778_1771,1990,2015,1.440723,42.523778,1771
i_1.441609_41.962421_804,1990,2015,1.441609,41.962421,804
i_1.442132_41.415878_794,1990,2015,1.442132,41.415878,794
i_1.442243_42.107592_873,1990,2015,1.442243,42.107592,873
i_1.44285_41.538952_705,1990,2015,1.44285,41.538952,705
i_1.442853_41.926178_827,1990,2015,1.442853,41.926178,827
i_1.444535_41.412452_794,1990,2015,1.444535,41.412452,794
i_1.444993_42.340984_864,1990,2015,1.444993,42.340984,864
i_1.445268_41.609635_613,1990,2015,1.445268,41.609635,613
i_1.446618_42.31044_1024,1990,2015,1.446618,42.31044,1024
i_1.447812_41.728154_702,1990,2015,1.447812,41.728154,702
i_1.448165_42.214773_1533,1990,2015,1.448165,42.214773,1533
i_1.448683_42.091468_814,1990,2015,1.448683,42.091468,814
i_1.44923_42.290527_1147,1990,2015,1.44923,42.290527,1147
i_1.449533_42.116157_1028,1990,2015,1.449533,42.116157,1028
i_1.449969_41.639358_669,1990,2015,1.449969,41.639358,669
i_1.450148_42.520753_1899,1990,2015,1.450148,42.520753,1899
i_1.45033_41.774464_561,1990,2015,1.45033,41.774464,561
i_1.4508704_41.4438472_722,1990,2015,1.4508704,41.4438472,722
i_1.45117_42.061799_707,1990,2015,1.45117,42.061799,707
i_1.451281_42.089072_814,1990,2015,1.451281,42.089072,814
i_1.45208_41.566143_682,1990,2015,1.45208,41.566143,682
i_1.453741_41.980687_816,1990,2015,1.453741,41.980687,816
i_1.454492_41.42244_794,1990,2015,1.454492,41.42244,794
i_1.455558_42.386417_917,1990,2015,1.455558,42.386417,917
i_1.456115_41.386253_710,1990,2015,1.456115,41.386253,710
i_1.456795_41.359511_664,1990,2015,1.456795,41.359511,664
i_1.45735_42.332046_864,1990,2015,1.45735,42.332046,864
i_1.457663_41.313585_469,1990,2015,1.457663,41.313585,469
i_1.458593_41.981725_890,1990,2015,1.458593,41.981725,890
i_1.459529_42.14295_1723,1990,2015,1.459529,42.14295,1723
i_1.460527_41.851158_576,1990,2015,1.460527,41.851158,576
i_1.460619_42.097933_943,1990,2015,1.460619,42.097933,943
i_1.461158_41.370198_641,1990,2015,1.461158,41.370198,641
i_1.461366_42.307712_1094,1990,2015,1.461366,42.307712,1094
i_1.461396_42.161293_1849,1990,2015,1.461396,42.161293,1849
i_1.461848_42.143125_1723,1990,2015,1.461848,42.143125,1723
i_1.463425_42.097917_943,1990,2015,1.463425,42.097917,943
i_1.463843_42.089619_847,1990,2015,1.463843,42.089619,847
i_1.463911_42.052694_757,1990,2015,1.463911,42.052694,757
i_1.464019_41.557278_617,1990,2015,1.464019,41.557278,617
i_1.464063_42.005215_874,1990,2015,1.464063,42.005215,874
i_1.464651_42.007889_874,1990,2015,1.464651,42.007889,874
i_1.465699_42.03766_781,1990,2015,1.465699,42.03766,781
i_1.465839_41.516293_748,1990,2015,1.465839,41.516293,748
i_1.46604_42.073689_762,1990,2015,1.46604,42.073689,762
i_1.466495_42.054782_757,1990,2015,1.466495,42.054782,757
i_1.466685_42.097114_943,1990,2015,1.466685,42.097114,943
i_1.467112_41.944589_811,1990,2015,1.467112,41.944589,811
i_1.467447_42.015167_852,1990,2015,1.467447,42.015167,852
i_1.467866_41.909024_809,1990,2015,1.467866,41.909024,809
i_1.468263_41.588805_615,1990,2015,1.468263,41.588805,615
i_1.4689074_41.2996713_367,1990,2015,1.4689074,41.2996713,367
i_1.468925_41.446862_709,1990,2015,1.468925,41.446862,709
i_1.468983_42.367883_824,1990,2015,1.468983,42.367883,824
i_1.469393_41.368794_641,1990,2015,1.469393,41.368794,641
i_1.47016_42.314332_1071,1990,2015,1.47016,42.314332,1071
i_1.470623_41.46018_699,1990,2015,1.470623,41.46018,699
i_1.472582_42.178878_1742,1990,2015,1.472582,42.178878,1742
i_1.473035_42.384598_994,1990,2015,1.473035,42.384598,994
i_1.47367_42.134619_1212,1990,2015,1.47367,42.134619,1212
i_1.475481_41.575732_564,1990,2015,1.475481,41.575732,564
i_1.47613_42.034899_839,1990,2015,1.47613,42.034899,839
i_1.476361_41.384812_641,1990,2015,1.476361,41.384812,641
i_1.476772_42.008032_824,1990,2015,1.476772,42.008032,824
i_1.476852_41.873892_615,1990,2015,1.476852,41.873892,615
i_1.477251_41.958558_870,1990,2015,1.477251,41.958558,870
i_1.47777_41.835176_657,1990,2015,1.47777,41.835176,657
i_1.477821_41.575196_564,1990,2015,1.477821,41.575196,564
i_1.477831_41.547148_555,1990,2015,1.477831,41.547148,555
i_1.478387_42.185233_2001,1990,2015,1.478387,42.185233,2001
i_1.479108_42.404239_1381,1990,2015,1.479108,42.404239,1381
